fecha_consulta,partido,liga,hora_partido,cuota_1,casa_1,cuota_X,casa_X,cuota_2,casa_2,cuota_over25,casa_over25,cuota_under25,casa_under25
2026-05-22T22:34:56,Milwaukee Brewers vs Los Angeles Dodgers,MLB,23:16,,,,,,,,,,
2026-05-22T22:34:56,San Diego Padres vs Athletics,MLB,01:41,,,,,,,,,,
2026-05-22T22:34:56,Los Angeles Angels vs Texas Rangers,MLB,02:06,,,,,,,,,,
2026-05-22T22:34:56,Arizona Diamondbacks vs Colorado Rockies,MLB,02:11,,,,,,,,,,
2026-05-22T22:34:56,Carolina Hurricanes vs Montréal Canadiens,NHL,23:00,,,,,,,,,,
2026-05-22T22:34:56,Seattle Seahawks vs New England Patriots,NFL,00:15,,,,,,,,,,
2026-05-22T22:34:56,Los Angeles Rams vs San Francisco 49ers,NFL,00:35,,,,,,,,,,
2026-05-22T22:34:56,Pittsburgh Steelers vs Atlanta Falcons,NFL,17:00,,,,,,,,,,
2026-05-22T22:34:56,Indianapolis Colts vs Baltimore Ravens,NFL,17:00,,,,,,,,,,
2026-05-22T22:34:56,Houston Texans vs Buffalo Bills,NFL,17:00,,,,,,,,,,
2026-05-22T22:34:56,Carolina Panthers vs Chicago Bears,NFL,17:00,,,,,,,,,,
2026-05-22T22:34:56,Cincinnati Bengals vs Tampa Bay Buccaneers,NFL,17:00,,,,,,,,,,
2026-05-22T22:34:56,Jacksonville Jaguars vs Cleveland Browns,NFL,17:00,,,,,,,,,,
2026-05-22T22:34:56,Detroit Lions vs New Orleans Saints,NFL,17:00,,,,,,,,,,
2026-05-22T22:34:56,Tennessee Titans vs New York Jets,NFL,17:00,,,,,,,,,,
2026-05-22T22:34:56,Los Angeles Chargers vs Arizona Cardinals,NFL,20:25,,,,,,,,,,
2026-05-22T22:34:56,Minnesota Vikings vs Green Bay Packers,NFL,20:25,,,,,,,,,,
2026-05-22T22:34:56,Las Vegas Raiders vs Miami Dolphins,NFL,20:25,,,,,,,,,,
2026-05-22T22:34:56,Philadelphia Eagles vs Washington Commanders,NFL,20:25,,,,,,,,,,
2026-05-22T22:34:56,New York Giants vs Dallas Cowboys,NFL,00:20,,,,,,,,,,
2026-05-22T22:34:56,Kansas City Chiefs vs Denver Broncos,NFL,00:15,,,,,,,,,,
2026-05-22T22:48:30,Cleveland Cavaliers vs New York Knicks,NBA,00:10,,,,,,,,,,
2026-05-22T22:48:30,San Antonio Spurs vs Oklahoma City Thunder,NBA,00:00,,,,,,,,,,
2026-05-22T22:48:30,Toronto Blue Jays vs Pittsburgh Pirates,MLB,19:08,,,,,,,,,,
2026-05-22T22:48:30,Baltimore Orioles vs Detroit Tigers,MLB,20:06,,,,,,,,,,
2026-05-22T22:48:30,San Francisco Giants vs Chicago White Sox,MLB,20:06,,,,,,,,,,
2026-05-22T22:48:30,Philadelphia Phillies vs Cleveland Guardians,MLB,20:06,,,,,,,,,,
2026-05-22T22:48:30,Atlanta Braves vs Washington Nationals,MLB,20:11,,,,,,,,,,
2026-05-22T22:48:30,Kansas City Royals vs Seattle Mariners,MLB,20:11,,,,,,,,,,
2026-05-22T22:48:30,Milwaukee Brewers vs Los Angeles Dodgers,MLB,23:16,,,,,,,,,,
2026-05-22T22:48:30,San Diego Padres vs Athletics,MLB,01:41,,,,,,,,,,
2026-05-22T22:48:30,Los Angeles Angels vs Texas Rangers,MLB,02:06,,,,,,,,,,
2026-05-22T22:48:30,Arizona Diamondbacks vs Colorado Rockies,MLB,02:11,,,,,,,,,,
2026-05-22T22:48:30,Carolina Hurricanes vs Montréal Canadiens,NHL,23:00,,,,,,,,,,
2026-05-22T22:48:30,Seattle Seahawks vs New England Patriots,NFL,00:15,,,,,,,,,,
2026-05-22T22:48:30,Los Angeles Rams vs San Francisco 49ers,NFL,00:35,,,,,,,,,,
2026-05-22T22:48:30,Pittsburgh Steelers vs Atlanta Falcons,NFL,17:00,,,,,,,,,,
2026-05-22T22:48:30,Indianapolis Colts vs Baltimore Ravens,NFL,17:00,,,,,,,,,,
2026-05-22T22:48:30,Houston Texans vs Buffalo Bills,NFL,17:00,,,,,,,,,,
2026-05-22T22:48:30,Carolina Panthers vs Chicago Bears,NFL,17:00,,,,,,,,,,
2026-05-22T22:48:30,Cincinnati Bengals vs Tampa Bay Buccaneers,NFL,17:00,,,,,,,,,,
2026-05-22T22:48:30,Jacksonville Jaguars vs Cleveland Browns,NFL,17:00,,,,,,,,,,
2026-05-22T22:48:30,Detroit Lions vs New Orleans Saints,NFL,17:00,,,,,,,,,,
2026-05-22T22:48:30,Tennessee Titans vs New York Jets,NFL,17:00,,,,,,,,,,
2026-05-22T22:48:30,Los Angeles Chargers vs Arizona Cardinals,NFL,20:25,,,,,,,,,,
2026-05-22T22:48:30,Minnesota Vikings vs Green Bay Packers,NFL,20:25,,,,,,,,,,
2026-05-22T22:48:30,Las Vegas Raiders vs Miami Dolphins,NFL,20:25,,,,,,,,,,
2026-05-22T22:48:30,Philadelphia Eagles vs Washington Commanders,NFL,20:25,,,,,,,,,,
2026-05-22T22:48:30,New York Giants vs Dallas Cowboys,NFL,00:20,,,,,,,,,,
2026-05-22T22:48:30,Kansas City Chiefs vs Denver Broncos,NFL,00:15,,,,,,,,,,
2026-05-22T22:58:18,Cleveland Cavaliers vs New York Knicks,NBA,00:10,,,,,,,,,,
2026-05-22T22:58:18,San Antonio Spurs vs Oklahoma City Thunder,NBA,00:00,,,,,,,,,,
2026-05-22T22:58:18,Toronto Blue Jays vs Pittsburgh Pirates,MLB,19:08,,,,,,,,,,
2026-05-22T22:58:18,Baltimore Orioles vs Detroit Tigers,MLB,20:06,,,,,,,,,,
2026-05-22T22:58:18,San Francisco Giants vs Chicago White Sox,MLB,20:06,,,,,,,,,,
2026-05-22T22:58:18,Philadelphia Phillies vs Cleveland Guardians,MLB,20:06,,,,,,,,,,
2026-05-22T22:58:18,Atlanta Braves vs Washington Nationals,MLB,20:11,,,,,,,,,,
2026-05-22T22:58:18,Kansas City Royals vs Seattle Mariners,MLB,20:11,,,,,,,,,,
2026-05-22T22:58:18,Milwaukee Brewers vs Los Angeles Dodgers,MLB,23:16,,,,,,,,,,
2026-05-22T22:58:18,San Diego Padres vs Athletics,MLB,01:41,,,,,,,,,,
2026-05-22T22:58:18,Los Angeles Angels vs Texas Rangers,MLB,02:06,,,,,,,,,,
2026-05-22T22:58:18,Arizona Diamondbacks vs Colorado Rockies,MLB,02:11,,,,,,,,,,
2026-05-22T22:58:18,Carolina Hurricanes vs Montréal Canadiens,NHL,23:00,,,,,,,,,,
2026-05-22T22:58:18,Vegas Golden Knights vs Colorado Avalanche,NHL,00:00,,,,,,,,,,
2026-05-23T09:51:04,Crystal Palace vs Arsenal,Premier League,15:00,4.28,Pinnacle,4.05,Pinnacle,1.8,Pinnacle,,,,
2026-05-23T09:51:04,Manchester City vs Aston Villa,Premier League,15:00,1.28,Pinnacle,6.46,Pinnacle,9.15,Pinnacle,,,,
2026-05-23T09:51:04,Nottingham Forest vs Bournemouth,Premier League,15:00,3.43,Pinnacle,3.89,Pinnacle,2.06,Pinnacle,,,,
2026-05-23T09:51:04,Liverpool vs Brentford,Premier League,15:00,1.83,Pinnacle,4.34,Pinnacle,3.9,Unibet,,,,
2026-05-23T09:51:04,Brighton and Hove Albion vs Manchester United,Premier League,15:00,1.83,William Hill,4.31,Pinnacle,3.89,Pinnacle,,,,
2026-05-23T09:51:04,Burnley vs Wolverhampton Wanderers,Premier League,15:00,2.38,William Hill,3.73,Pinnacle,2.94,Pinnacle,,,,
2026-05-23T09:51:04,Sunderland vs Chelsea,Premier League,15:00,3.53,Pinnacle,3.84,Pinnacle,2.04,Pinnacle,,,,
2026-05-23T09:51:04,Tottenham Hotspur vs Everton,Premier League,15:00,1.91,Pinnacle,3.55,Unibet,4.34,Pinnacle,,,,
2026-05-23T09:51:04,Fulham vs Newcastle United,Premier League,15:00,2.89,Pinnacle,3.78,Pinnacle,2.36,Pinnacle,,,,
2026-05-23T09:51:04,West Ham United vs Leeds United,Premier League,15:00,1.78,Pinnacle,4.25,Pinnacle,4.2,Pinnacle,,,,
2026-05-23T09:51:04,Alavés vs Rayo Vallecano,La Liga,19:00,2.49,Pinnacle,3.41,Pinnacle,3.01,Pinnacle,2.06,Pinnacle,1.85,Pinnacle
2026-05-23T09:51:04,Real Madrid vs Athletic Bilbao,La Liga,19:00,1.53,Pinnacle,4.8,Pinnacle,5.72,Pinnacle,,,,
2026-05-23T09:51:04,Valencia vs Barcelona,La Liga,19:00,3.39,Pinnacle,4.1,Pinnacle,2.04,Pinnacle,,,,
2026-05-23T09:51:04,Getafe vs CA Osasuna,La Liga,19:00,2.83,Pinnacle,2.78,Pinnacle,3.18,Pinnacle,,,,
2026-05-23T09:51:04,Celta Vigo vs Sevilla,La Liga,19:00,2.01,Pinnacle,3.48,Pinnacle,4.09,Pinnacle,2.06,Pinnacle,1.85,Pinnacle
2026-05-23T09:51:04,Girona vs Elche CF,La Liga,19:00,1.83,Pinnacle,3.94,Pinnacle,4.34,Pinnacle,,,,
2026-05-23T09:51:04,Espanyol vs Real Sociedad,La Liga,19:00,2.24,Pinnacle,3.68,Pinnacle,3.22,Pinnacle,,,,
2026-05-23T09:51:04,Real Betis vs Levante,La Liga,19:00,2.42,Pinnacle,3.6,William Hill,3.01,Pinnacle,,,,
2026-05-23T09:51:04,Mallorca vs Oviedo,La Liga,19:00,1.49,Pinnacle,4.52,Pinnacle,7.03,Pinnacle,1.93,Pinnacle,1.98,Pinnacle
2026-05-23T09:51:04,Villarreal vs Atlético Madrid,La Liga,19:00,2.48,Pinnacle,3.73,Pinnacle,2.77,Pinnacle,,,,
2026-05-23T09:51:04,SC Paderborn vs VfL Wolfsburg,Bundesliga,18:30,3.41,Pinnacle,3.66,Pinnacle,2.06,Pinnacle,1.85,Pinnacle,1.98,Pinnacle
2026-05-23T09:51:04,Bologna vs Inter Milan,Serie A,16:00,3.33,Pinnacle,3.63,Pinnacle,2.21,Pinnacle,,,,
2026-05-23T09:51:04,Lazio vs Pisa,Serie A,18:45,1.75,Pinnacle,3.87,Pinnacle,4.89,Pinnacle,1.99,Pinnacle,1.92,Pinnacle
2026-05-23T09:51:04,Parma vs Sassuolo,Serie A,13:00,2.74,Pinnacle,3.41,Pinnacle,2.67,Pinnacle,1.92,Pinnacle,1.97,Pinnacle
2026-05-23T09:51:04,Napoli vs Udinese,Serie A,16:00,1.5,Pinnacle,4.39,Pinnacle,6.89,Pinnacle,1.91,William Hill,1.99,Pinnacle
2026-05-23T09:51:04,AC Milan vs Cagliari,Serie A,18:45,1.3,William Hill,5.76,Pinnacle,12.39,Pinnacle,,,,
2026-05-23T09:51:04,Hellas Verona vs AS Roma,Serie A,18:45,11.48,Pinnacle,5.75,Pinnacle,1.3,William Hill,,,,
2026-05-23T09:51:04,Cremonese vs Como,Serie A,18:45,5.61,Pinnacle,4.42,Pinnacle,1.6,William Hill,,,,
2026-05-23T09:51:04,Lecce vs Genoa,Serie A,18:45,1.77,Pinnacle,3.63,Pinnacle,5.11,Pinnacle,,,,
2026-05-23T09:51:04,Torino vs Juventus,Serie A,18:45,7.47,Pinnacle,4.59,Pinnacle,1.46,Pinnacle,,,,
2026-05-23T09:51:04,Saint Etienne vs Nice,Ligue 1,18:45,2.38,Unibet,3.61,Pinnacle,3.07,Pinnacle,,,,
2026-05-23T09:51:04,Paris Saint Germain vs Arsenal,Champions League,16:00,2.29,Pinnacle,3.35,Unibet,3.3,Unibet,2.03,Pinnacle,1.93,Unibet
2026-05-23T09:51:04,LDU Quito vs Club Always Ready,Copa Libertadores,22:00,1.37,Unibet,5.26,Pinnacle,8.07,Pinnacle,,,,
2026-05-23T09:51:04,Lanus vs Mirassol,Copa Libertadores,22:00,1.76,Unibet,3.5,Pinnacle,5.13,Pinnacle,,,,
2026-05-23T09:51:04,Club Universitario de Deportes vs Deportes Tolima,Copa Libertadores,00:30,1.88,Pinnacle,3.3,Unibet,4.56,Pinnacle,,,,
2026-05-23T09:51:04,Nacional de Montevideo vs Coquimbo Unido,Copa Libertadores,00:30,1.85,William Hill,3.41,Pinnacle,4.57,Pinnacle,,,,
2026-05-23T09:51:04,Flamengo-RJ vs Cusco FC,Copa Libertadores,00:30,1.12,Unibet,9.37,Pinnacle,21.3,Pinnacle,,,,
2026-05-23T09:51:04,Estudiantes La Plata vs Independiente Medellín,Copa Libertadores,00:30,1.63,Unibet,3.72,Pinnacle,5.88,Pinnacle,,,,
2026-05-23T09:51:04,Independiente del Valle vs Rosario Central,Copa Libertadores,22:00,1.81,Pinnacle,3.53,Pinnacle,4.5,Pinnacle,,,,
2026-05-23T09:51:04,Libertad Asuncion vs UCV FC,Copa Libertadores,22:00,1.35,William Hill,5.1,Pinnacle,8.5,Unibet,,,,
2026-05-23T09:51:04,Club Bolívar vs Independiente Rivadavia,Copa Libertadores,00:30,2.31,Pinnacle,4.05,Pinnacle,2.66,Pinnacle,,,,
2026-05-23T09:51:04,Corinthians-SP vs Platense,Copa Libertadores,00:30,1.76,Unibet,3.43,Pinnacle,5.39,Pinnacle,,,,
2026-05-23T09:51:04,Fluminense-RJ vs Deportivo La Guaira,Copa Libertadores,00:30,1.14,William Hill,9.0,Unibet,25.0,Unibet,,,,
2026-05-23T09:51:04,Peñarol Montevideo vs Independiente Santa Fe,Copa Libertadores,00:30,1.88,Pinnacle,3.4,Unibet,4.7,Unibet,,,,
2026-05-23T09:51:04,Cerro Porteño vs Sporting Cristal,Copa Libertadores,22:00,1.65,William Hill,3.75,Unibet,5.71,Pinnacle,,,,
2026-05-23T09:51:04,Palmeiras-SP vs Junior FC,Copa Libertadores,22:00,1.25,William Hill,5.63,Pinnacle,12.5,Unibet,,,,
2026-05-23T09:51:04,Cruzeiro vs Barcelona SC,Copa Libertadores,00:30,1.25,William Hill,5.53,Pinnacle,12.5,Unibet,1.91,Pinnacle,1.93,Unibet
2026-05-23T09:51:04,Boca Juniors vs Universidad Católica (CHI),Copa Libertadores,00:30,1.43,Pinnacle,4.5,Unibet,9.0,Unibet,,,,
2026-05-23T09:51:04,Sao Paulo vs CA Boston River,Copa Sudamericana,22:00,1.2,William Hill,7.0,Unibet,19.0,Unibet,,,,
2026-05-23T09:51:04,Palestino vs Deportivo Riestra,Copa Sudamericana,22:00,2.28,Unibet,3.12,Pinnacle,3.42,Pinnacle,,,,
2026-05-23T09:51:04,Grêmio vs Montevideo City Torque,Copa Sudamericana,22:00,1.53,Unibet,4.12,Pinnacle,6.25,Unibet,1.92,Unibet,1.89,Pinnacle
2026-05-23T09:51:04,Millonarios vs O'Higgins,Copa Sudamericana,22:00,1.62,William Hill,3.8,Unibet,5.75,Unibet,,,,
2026-05-23T09:51:04,Santos vs C.D. Cuenca,Copa Sudamericana,00:30,1.31,Pinnacle,5.1,Unibet,10.0,Unibet,,,,
2026-05-23T09:51:04,San Lorenzo vs Recoleta FC,Copa Sudamericana,00:30,1.37,Unibet,4.4,Pinnacle,9.5,Unibet,,,,
2026-05-23T09:51:04,Olimpia Asunción vs Audax Italiano,Copa Sudamericana,22:00,1.72,Unibet,3.95,Pinnacle,5.17,Pinnacle,1.89,Unibet,1.99,Pinnacle
2026-05-23T09:51:04,Vasco da Gama vs Barracas Central,Copa Sudamericana,22:00,1.37,Unibet,4.99,Pinnacle,8.0,William Hill,,,,
2026-05-23T09:51:04,Caracas FC vs Botafogo,Copa Sudamericana,22:00,3.34,Pinnacle,3.0,William Hill,2.32,Pinnacle,,,,
2026-05-23T09:51:04,Club Cienciano vs CA Juventud,Copa Sudamericana,22:00,1.7,William Hill,3.76,Pinnacle,4.71,Pinnacle,1.82,Pinnacle,1.97,Pinnacle
2026-05-23T09:51:04,Racing Club vs Club Independiente Petrolero,Copa Sudamericana,22:00,1.07,William Hill,11.95,Pinnacle,29.0,William Hill,,,,
2026-05-23T09:51:04,Clube Atlético Mineiro vs Puerto Cabello,Copa Sudamericana,22:00,1.29,William Hill,5.34,Pinnacle,10.78,Pinnacle,1.91,Pinnacle,1.88,Pinnacle
2026-05-23T09:51:04,River Plate vs Blooming,Copa Sudamericana,00:30,1.07,William Hill,12.23,Pinnacle,29.0,William Hill,,,,
2026-05-23T09:51:04,Bragantino-SP vs Carabobo FC,Copa Sudamericana,00:30,1.33,William Hill,4.78,Pinnacle,10.71,Pinnacle,1.93,Pinnacle,1.86,Pinnacle
2026-05-23T09:51:04,CA Tigre BA vs Alianza Atlético,Copa Sudamericana,00:30,1.32,Pinnacle,4.81,Pinnacle,9.5,William Hill,1.95,Pinnacle,1.85,William Hill
2026-05-23T09:51:04,América de Cali vs Macará,Copa Sudamericana,00:30,1.67,William Hill,3.57,Pinnacle,5.42,Pinnacle,,,,
2026-05-23T09:51:04,Crystal Palace vs Rayo Vallecano,Conference League,19:00,1.92,Pinnacle,3.44,Pinnacle,4.16,Pinnacle,,,,
2026-05-23T09:51:04,Mexico vs South Africa,FIFA World Cup,19:00,1.5,Unibet,4.3,Pinnacle,6.98,Pinnacle,2.05,Pinnacle,1.83,William Hill
2026-05-23T09:51:04,South Korea vs Czech Republic,FIFA World Cup,02:00,2.69,Pinnacle,3.25,William Hill,2.79,Pinnacle,,,,
2026-05-23T09:51:04,Canada vs Bosnia & Herzegovina,FIFA World Cup,19:00,1.8,William Hill,4.0,William Hill,4.6,Unibet,,,,
2026-05-23T09:51:04,USA vs Paraguay,FIFA World Cup,01:00,1.99,Pinnacle,3.57,Pinnacle,3.8,Unibet,,,,
2026-05-23T09:51:04,Qatar vs Switzerland,FIFA World Cup,19:00,10.0,Unibet,5.68,Pinnacle,1.3,Pinnacle,,,,
2026-05-23T09:51:04,Brazil vs Morocco,FIFA World Cup,22:00,1.63,Pinnacle,4.0,William Hill,5.61,Pinnacle,1.99,Pinnacle,2.0,William Hill
2026-05-23T09:51:04,Haiti vs Scotland,FIFA World Cup,01:00,7.5,Unibet,4.9,Pinnacle,1.43,Pinnacle,1.88,Pinnacle,2.0,William Hill
2026-05-23T09:51:04,Australia vs Turkey,FIFA World Cup,04:00,4.43,Pinnacle,3.73,Pinnacle,1.83,William Hill,,,,
2026-05-23T09:51:04,Netherlands vs Japan,FIFA World Cup,20:00,2.02,Unibet,3.7,Pinnacle,3.55,Unibet,1.91,William Hill,1.96,Pinnacle
2026-05-23T09:51:04,Ivory Coast vs Ecuador,FIFA World Cup,23:00,3.74,Pinnacle,3.05,Unibet,2.38,William Hill,,,,
2026-05-23T09:51:04,Sweden vs Tunisia,FIFA World Cup,02:00,1.94,Unibet,3.5,William Hill,4.22,Pinnacle,,,,
2026-05-23T09:51:04,Belgium vs Egypt,FIFA World Cup,19:00,1.68,Unibet,4.0,William Hill,4.95,Pinnacle,1.86,Pinnacle,2.0,William Hill
2026-05-23T09:51:04,Saudi Arabia vs Uruguay,FIFA World Cup,22:00,6.1,Unibet,4.25,Pinnacle,1.55,William Hill,1.96,Pinnacle,1.88,Pinnacle
2026-05-23T09:51:04,Iran vs New Zealand,FIFA World Cup,01:00,1.87,Pinnacle,3.6,Unibet,4.75,Unibet,,,,
2026-05-23T09:51:04,France vs Senegal,FIFA World Cup,19:00,1.45,Pinnacle,4.5,Unibet,7.07,Pinnacle,1.91,Pinnacle,2.1,William Hill
2026-05-23T09:51:04,Iraq vs Norway,FIFA World Cup,22:00,10.0,Unibet,6.17,Pinnacle,1.29,William Hill,,,,
2026-05-23T09:51:04,Argentina vs Algeria,FIFA World Cup,01:00,1.42,Pinnacle,4.5,Unibet,8.5,William Hill,1.93,Pinnacle,1.91,William Hill
2026-05-23T09:51:04,Austria vs Jordan,FIFA World Cup,04:00,1.35,William Hill,5.31,Pinnacle,9.0,Unibet,,,,
2026-05-23T09:51:04,Portugal vs DR Congo,FIFA World Cup,17:00,1.33,William Hill,5.82,Pinnacle,10.25,Pinnacle,,,,
2026-05-23T09:51:04,England vs Croatia,FIFA World Cup,20:00,1.75,Pinnacle,3.78,Pinnacle,4.9,Unibet,,,,
2026-05-23T09:51:04,Ghana vs Panama,FIFA World Cup,23:00,1.96,Unibet,3.89,Pinnacle,3.85,Unibet,,,,
2026-05-23T09:51:04,Uzbekistan vs Colombia,FIFA World Cup,02:00,7.74,Pinnacle,4.5,William Hill,1.43,Pinnacle,1.96,Pinnacle,1.95,Unibet
2026-05-23T09:51:04,Czech Republic vs South Africa,FIFA World Cup,16:00,2.1,Unibet,3.31,Pinnacle,4.06,Pinnacle,,,,
2026-05-23T09:51:04,Switzerland vs Bosnia & Herzegovina,FIFA World Cup,19:00,1.58,Unibet,4.19,Pinnacle,5.8,Unibet,2.02,Pinnacle,1.85,Unibet
2026-05-23T09:51:04,Canada vs Qatar,FIFA World Cup,22:00,1.53,Unibet,4.32,Pinnacle,7.5,Unibet,,,,
2026-05-23T09:51:04,Mexico vs South Korea,FIFA World Cup,01:00,1.85,Unibet,3.63,Pinnacle,4.66,Pinnacle,,,,
2026-05-23T09:51:04,USA vs Australia,FIFA World Cup,19:00,1.76,Unibet,4.0,Pinnacle,5.0,Unibet,,,,
2026-05-23T09:51:04,Scotland vs Morocco,FIFA World Cup,22:00,3.75,Unibet,3.22,Pinnacle,2.13,Pinnacle,,,,
2026-05-23T09:51:04,Turkey vs Paraguay,FIFA World Cup,03:00,2.3,Unibet,3.16,Pinnacle,3.45,Pinnacle,,,,
2026-05-23T09:51:04,Netherlands vs Sweden,FIFA World Cup,17:00,1.72,Unibet,4.03,Pinnacle,4.94,Pinnacle,1.93,Pinnacle,1.95,Unibet
2026-05-23T09:51:04,Germany vs Ivory Coast,FIFA World Cup,20:00,1.56,Pinnacle,4.25,Unibet,6.0,Unibet,1.81,Pinnacle,2.18,Unibet
2026-05-23T09:51:04,Ecuador vs Curaçao,FIFA World Cup,00:00,1.24,Pinnacle,6.25,Unibet,13.0,Unibet,,,,
2026-05-23T09:51:04,Tunisia vs Japan,FIFA World Cup,04:00,4.75,Unibet,3.35,Unibet,1.85,Unibet,,,,
2026-05-23T09:51:04,Belgium vs Iran,FIFA World Cup,19:00,1.45,Unibet,4.51,Pinnacle,7.5,Unibet,1.86,Pinnacle,1.94,Pinnacle
2026-05-23T09:51:04,Uruguay vs Cape Verde,FIFA World Cup,22:00,1.45,Unibet,4.5,Unibet,7.43,Pinnacle,1.91,Pinnacle,1.89,Pinnacle
2026-05-23T09:51:04,New Zealand vs Egypt,FIFA World Cup,01:00,5.0,Unibet,3.8,Pinnacle,1.75,Unibet,,,,
2026-05-23T09:51:04,Argentina vs Austria,FIFA World Cup,17:00,1.69,Pinnacle,3.75,Unibet,5.5,Unibet,1.97,Pinnacle,1.84,Pinnacle
2026-05-23T09:51:04,France vs Iraq,FIFA World Cup,21:00,1.13,Unibet,8.59,Pinnacle,26.0,Unibet,,,,
2026-05-23T09:51:04,Norway vs Senegal,FIFA World Cup,00:00,2.15,Unibet,3.59,Pinnacle,3.6,Unibet,1.93,Pinnacle,1.95,Unibet
2026-05-23T09:51:04,Jordan vs Algeria,FIFA World Cup,03:00,4.75,Pinnacle,3.69,Pinnacle,1.77,Unibet,1.98,Pinnacle,1.85,Unibet
2026-05-23T09:51:04,Portugal vs Uzbekistan,FIFA World Cup,17:00,1.2,Pinnacle,7.0,Unibet,17.0,Unibet,,,,
2026-05-23T09:51:04,England vs Ghana,FIFA World Cup,20:00,1.35,Unibet,5.22,Pinnacle,9.0,Unibet,,,,
2026-05-23T09:51:04,Panama vs Croatia,FIFA World Cup,23:00,6.53,Pinnacle,4.3,Unibet,1.55,Pinnacle,,,,
2026-05-23T09:51:04,Colombia vs DR Congo,FIFA World Cup,02:00,1.55,Unibet,4.15,Pinnacle,6.93,Pinnacle,,,,
2026-05-23T09:51:04,Bolton Wanderers vs Stockport County FC,League One,12:00,2.63,Unibet,3.21,Pinnacle,2.95,Pinnacle,2.06,Pinnacle,1.81,Pinnacle
2026-05-23T09:51:04,Notts County vs Salford City,League Two,14:00,2.69,Pinnacle,3.1,William Hill,2.8,Unibet,,,,
2026-05-23T09:51:04,US Catanzaro 1929 vs Monza,Serie B,18:00,2.83,Pinnacle,3.2,Unibet,2.65,Pinnacle,2.01,Pinnacle,1.85,Pinnacle
2026-05-23T09:51:04,Andorra CF vs AD Ceuta FC,Segunda División,14:15,1.56,Pinnacle,4.61,Pinnacle,6.0,Unibet,,,,
2026-05-23T09:51:04,Albacete vs Real Sociedad B,Segunda División,14:15,1.9,Pinnacle,3.89,Pinnacle,4.0,Unibet,,,,
2026-05-23T09:51:04,Sporting Gijón vs Almería,Segunda División,16:30,4.4,Unibet,4.07,Pinnacle,1.74,Pinnacle,,,,
2026-05-23T09:51:04,Cultural Leonesa vs Burgos CF,Segunda División,16:30,3.02,Pinnacle,3.1,Unibet,2.55,Unibet,,,,
2026-05-23T09:51:04,SD Huesca vs CD Castellón,Segunda División,16:30,4.5,Unibet,4.27,Pinnacle,1.75,Unibet,,,,
2026-05-23T09:51:04,CD Mirandés vs Granada CF,Segunda División,16:30,1.51,Unibet,4.37,Pinnacle,6.82,Pinnacle,,,,
2026-05-23T09:51:04,Cádiz CF vs Leganés,Segunda División,16:30,2.37,Pinnacle,3.35,Unibet,3.15,Unibet,1.93,Pinnacle,1.91,Pinnacle
2026-05-23T09:51:04,SD Eibar vs Córdoba,Segunda División,16:30,1.75,Unibet,4.16,Pinnacle,4.7,Pinnacle,,,,
2026-05-23T09:51:04,Real Valladolid CF vs Deportivo La Coruña,Segunda División,16:30,5.2,Unibet,3.78,Pinnacle,1.71,Pinnacle,1.88,Pinnacle,1.95,Pinnacle
2026-05-23T09:51:04,Las Palmas vs Zaragoza,Segunda División,16:30,1.44,Unibet,4.6,Pinnacle,8.51,Pinnacle,,,,
2026-05-23T09:51:04,Málaga vs Real Racing Club de Santander,Segunda División,16:30,1.64,Unibet,4.43,Pinnacle,4.64,Pinnacle,,,,
2026-05-23T09:51:04,Rapid Wien vs Ried,Austria Bundesliga,15:00,2.17,Pinnacle,3.4,Pinnacle,3.38,Pinnacle,2.0,Pinnacle,1.84,Pinnacle
2026-05-23T09:51:04,Dender vs Lommel SK,Belgian First Div,16:15,2.19,Pinnacle,3.52,Pinnacle,3.22,Pinnacle,,,,
2026-05-23T09:51:04,Standard Liege vs Charleroi,Belgian First Div,18:45,2.1,Pinnacle,3.46,Pinnacle,3.5,Pinnacle,1.96,Pinnacle,1.9,Unibet
2026-05-23T09:51:04,Leuven vs Genk,Belgian First Div,18:45,4.11,Pinnacle,4.21,Pinnacle,1.75,Unibet,,,,
2026-05-23T09:51:04,Royal Antwerp vs Westerlo,Belgian First Div,18:45,2.11,Pinnacle,3.92,Pinnacle,3.1,Pinnacle,,,,
2026-05-23T09:51:04,Union Saint-Gilloise vs Anderlecht,Belgian First Div,16:30,1.55,William Hill,4.17,Pinnacle,5.6,Unibet,1.8,Pinnacle,2.05,William Hill
2026-05-23T09:51:04,Club Brugge vs Gent,Belgian First Div,16:30,1.67,William Hill,4.62,Pinnacle,4.0,William Hill,,,,
2026-05-23T09:51:04,Sint Truiden vs KV Mechelen,Belgian First Div,16:30,1.79,Pinnacle,4.3,Pinnacle,3.75,Unibet,,,,
2026-05-23T09:51:04,Sao Paulo vs Botafogo,Brasileirao,20:00,1.77,Unibet,3.86,Pinnacle,4.79,Pinnacle,1.88,Unibet,2.03,Pinnacle
2026-05-23T09:51:04,Vitoria vs Internacional,Brasileirao,20:00,3.04,Pinnacle,3.2,Unibet,2.56,Pinnacle,,,,
2026-05-23T09:51:04,Mirassol vs Fluminense,Brasileirao,22:00,2.44,Pinnacle,3.13,Pinnacle,3.28,Pinnacle,,,,
2026-05-23T09:51:04,Grêmio vs Santos,Brasileirao,22:00,2.27,Pinnacle,3.32,Pinnacle,3.5,Unibet,,,,
